"fund","alpha_firsthalf","se_alpha_firsthalf","n_firsthalf","alpha_secondhalf","se_alpha_secondhalf","n_secondhalf"
6246,0.00272795285751006,0.00241098675884059,31,0.000397399953353179,0.00227670225292773,30
6247,0.00207310716441466,0.00239770875800442,31,-0.000268528329029922,0.00225239723512491,30
6248,0.0020588192817079,0.00239990624378727,31,-0.000285190190651022,0.00225466973311785,30
6249,-0.00103255822545638,0.00241632223420072,31,0.00297075203318695,0.00315586781395612,30
6250,0.00267590610229916,0.00240966654938024,31,0.000368245404110852,0.00226962050089139,30
6256,-0.00015823043532904,0.00241023601993421,31,0.00374464137244905,0.00317122370306229,30
6257,-0.000460567467889017,0.00241413580681148,31,0.00334529284621962,0.00318356722000063,30
6289,-0.000482093721645979,0.00299018035123673,31,-0.0058162876381529,0.00398482353505263,30
6293,0.000306303154916691,0.0138410348952498,31,-0.00443644160765981,0.0126871685927138,30
6300,0.000586411898509705,0.00225487631788588,31,-0.00168314843518426,0.00237657954508682,30
6301,0.000535047006471838,0.00225729326940151,31,-0.0017296444337943,0.00239434812161222,30
6303,0.00114373499051252,0.00225557158480767,31,-0.000998533208137393,0.00239296652621396,30
6304,0.00158466932643579,0.00227218129477446,31,-0.00062815543089242,0.00238336104319877,30
6323,-0.0045786626400549,0.00396493560898832,31,0.000964570279974877,0.00610645433374726,30
6324,-0.00544282467544995,0.0039497791107023,31,-8.76625056463662e-05,0.00613157756148583,30
6325,-0.00530686512047718,0.00395345058989887,31,0.000311782934194559,0.00606877406416157,30
6326,-0.0043669795863768,0.00396045394441742,31,0.0011810711028448,0.00607580491682617,30
6332,8.73659942166067e-05,0.000102119643049054,31,5.82418874841042e-05,7.69617029281034e-05,30
6429,0.00489202539267369,0.00443049991182293,31,-0.00374049850624071,0.00363420009332781,30
6430,0.00416943893267193,0.00442149258953441,31,-0.00441893941440244,0.00370143891818329,30
6431,0.00420053719037799,0.00441920035519567,31,-0.00428679197329385,0.0036862547678362,30
6432,0.00457809681478072,0.00441080530444262,31,-0.00406313215472613,0.00365904955365716,30
6433,0.00513171665750236,0.00443488066829507,31,-0.00345048598644088,0.00370024742324536,30
6562,-0.00284775362208599,0.00350213905985287,31,-0.00256168438719978,0.00597847974327906,30
6563,-0.00260541134649535,0.00350569671238412,31,-0.00232542353319824,0.00597970959136926,30
6564,-0.000675945124159097,0.000402780945804494,31,-0.000479294209248432,0.000398315694984776,30
6565,-0.000501519272594181,0.00038390530119215,31,-0.000308191927202819,0.000364690023346239,30
6566,-0.000203647622801685,0.00125780253331737,31,-0.00312397914332735,0.00129049832256157,30
6567,4.25895917042751e-06,0.00121863904611222,31,-0.00270170547260086,0.00128172608082554,30
6568,-0.00358622883466373,0.00357298656697527,31,-0.00320118679384738,0.00658627911147705,30
6573,0.000103235528975863,0.00300989032749845,31,-0.00519306282363045,0.00461652760454455,30
6574,-0.000686894915107592,0.00301984785593276,31,-0.00611147105606516,0.00466653574541411,30
6575,-0.000631643882104494,0.00300544680104881,31,-0.00593027725325981,0.00460818197841529,30
6577,0.000296286663635744,0.00303299755909185,31,-0.00482562181459806,0.00465655597312159,30
6578,-0.00136263994543528,0.00111893531928262,31,0.00336683968327265,0.00211513324418598,30
6585,-0.000769556673834939,0.000118668936333595,31,1.85822496756203e-05,5.86360568184934e-05,30
6593,-0.001977144019639,0.00285666347741559,31,0.0087858256071595,0.00486045056711311,30
6594,-0.00202706918657576,0.00285296797354123,31,0.00877162077062263,0.00483842379003131,30
6595,-0.00179794718123572,0.00282176396950817,31,0.00882989139870174,0.004901464407274,30
6614,-0.000199712960033016,0.00324892521697171,31,-0.00255657906444463,0.00279016305933583,30
6654,0.00308663971000189,0.00222377942057593,31,0.000134885482878317,0.0034526414329109,30
6658,-0.00225879105944447,0.00160816211209901,31,0.00753310137823908,0.00191202515071413,30
6667,-0.00386010472674262,0.0051287909655744,31,0.00022041548440539,0.00565301710402243,30
6672,0.0032387214092351,0.00222560167322592,31,0.000204319980741604,0.00341741010178732,30
6676,0.00211159914668301,0.00200397260881601,31,-0.00320008242940737,0.00303508097671766,30
6710,-0.00228465617215196,0.0020752642678927,31,-0.000114446200217297,0.00325919857770022,30
6714,-7.75632990691287e-05,0.00396308076453716,31,-0.00399822694336034,0.00670988250070552,30
6721,0.000541340499203876,0.00494374094159254,31,-0.00280703155285968,0.00417398291612176,30
6722,-0.00190603193655019,0.00370789142032112,31,-0.00389210515652141,0.0040569320962434,30
6727,-4.5079091510343e-05,0.0045136558654783,31,-0.00612206356065667,0.00544548383501045,30
6744,-0.00621531597233755,0.00185560310140402,31,-0.00799639466696772,0.00286524122285286,30
6745,0.00114657502292202,0.00199499197763679,31,-0.000774572079467455,0.00180915486821114,30
6746,-0.0120458123455253,0.00308722414159313,31,-0.00420148959457672,0.00487703011092808,30
6784,0.00127174768004701,0.0035120465936143,31,-0.000711078355267583,0.00491254559897898,30
6787,0.000987979829678971,0.00169244632465095,31,-0.00208805069124754,0.00321169258882887,30
6788,0.00332656491726421,0.00354117157429636,31,-0.00233816632232338,0.00381762061994013,30
6792,-0.000664323565652955,0.00433946604422393,31,-0.00240812100076725,0.00543036092315978,30
6793,-0.00136159623850078,0.00432572145985373,31,-0.00296948128504,0.00540298598526311,30
6799,-0.000356472127893154,8.04187652606575e-05,31,-7.60382291365807e-05,1.49706806370559e-05,30
6861,0.00596452884720503,0.0110044734138956,31,-0.0186460215688802,0.00665816038055448,30
6871,7.50164569278294e-05,8.79070474786695e-05,31,6.12770605681415e-05,3.59908863272515e-05,30
6872,-0.00143447202526396,0.00010864650393806,31,-4.54733639659027e-05,1.63873931808216e-05,30
6875,-0.000241407674099812,7.90358292705986e-05,31,-3.75881103278924e-05,1.5251551925796e-05,30
6877,-0.000407239769594305,7.96131267852027e-05,31,-6.46925734521423e-05,1.30913948447294e-05,30
6888,-0.0059516291084812,0.00496791990655038,31,0.00937160741984133,0.00529724519004641,30
6897,-0.000111776769813632,8.79898788896772e-05,31,1.63933767830229e-05,2.61860600179997e-05,30
6905,-0.000280046875884745,8.69947681207364e-05,31,-2.1715973360332e-05,1.9632428453089e-05,30
6921,0.000271338758617953,8.6763301277657e-05,31,0.000140164427417443,5.88612999438376e-05,30
6940,-0.000760603021689403,0.00241211387355561,31,0.00681294283555029,0.00314558995224505,30
6949,-0.000619191380511438,0.00242866594717777,31,0.00704193875917988,0.00319703408511721,30
6955,-0.00139642612046933,0.0024066868162791,31,0.00627440665605035,0.00316897311928456,30
6963,-0.00169508346255469,0.00232728972018292,31,0.000219566400592454,0.00361437925319152,30
6964,-0.00203957661546079,0.00289360723988102,31,0.00841874851306195,0.0034772354248496,30
6965,-0.00118802399409226,0.0023090954578061,31,0.00648273100301862,0.00322034045132118,30
6966,-0.00242788987198599,0.00142898019803372,31,0.0047667018112793,0.00327598980858757,30
6968,-0.00254802806795176,0.00232386321241058,31,-0.000584720223693413,0.00361517341629075,30
6969,-0.000350957916259468,0.00231619446644672,31,0.00739246946039429,0.00321695649226415,30
6970,-0.00159080179831252,0.00142192368517796,31,0.00558568814458872,0.00326388304117918,30
6974,-0.00122978383650745,0.000159087019501728,31,-4.22652295060973e-05,2.41460357925503e-05,30
6983,0.000140933170180064,0.00133116680273173,31,-0.00282887230795763,0.00214303511156808,30
6984,0.000716772350848258,0.00114347586879753,31,0.00190495020453235,0.00225636005248594,30
7002,-0.00115936337364242,9.71881412291025e-05,31,-3.28015048655114e-05,2.46520856231886e-05,30
7014,-0.000397973804201263,0.00265491532043545,31,0.00917982048365647,0.00206598000449855,30
7018,-0.00163730265645421,0.00264004188771367,31,0.00785746004421883,0.00206396821519737,30
7029,-0.000297837171943538,0.00197726937637708,31,0.00740642222682858,0.00166205612498417,30
7042,-0.00339913958966824,0.0012005029216672,31,-0.000583570702335852,0.0013485473149515,30
7044,-0.000451298323227262,0.00198507602353785,31,0.00714796123371794,0.00163785597144584,30
7045,-0.00316287922538185,0.00139910193299946,31,0.000141592447331254,0.0016684338761199,30
7046,-9.45837240737576e-05,0.00150660596741561,31,-0.00187119924381558,0.00251251997045947,30
7048,-0.00413521834030814,0.00118572073789383,31,-0.00133721855785113,0.00133966136141956,30
7049,-0.00422962220055027,0.00118986105512793,31,-0.00159595367256194,0.00130473329554839,30
7076,-0.00619616318486542,0.00438909368048276,31,-0.00538538559171332,0.00587994316212486,30
7077,-0.00314953856394817,0.00333970799056615,31,0.00121714537181359,0.00385590697716319,30
7079,-0.00485284734968376,0.00437639964789588,31,-0.00373437719910247,0.00584337290367663,30
7082,-0.00299419782508378,0.00377154616375032,31,-0.00716477416763474,0.00451687141997211,30
7101,-0.00196131589746799,0.00395385004028828,31,0.0017876623494998,0.00392566579840802,30
7102,-0.00184538158663374,0.00396604160010688,31,0.00208023907907006,0.00394113366791537,30
7163,0.000188491903896393,0.000100470777660671,31,8.07010275028108e-05,7.75719790703982e-05,30
7177,-0.000173973798886362,9.99683409666862e-05,31,3.23283441425067e-05,6.08617027570944e-05,30
7178,-5.68979385222176e-05,9.97483221922844e-05,31,4.34863068458213e-05,6.27976917436484e-05,30
7258,-0.000421958541910364,0.00335602459071626,31,0.00511152716035106,0.00303876291207798,30
7259,0.000352981360295666,0.00336496685311732,31,0.00598188042745912,0.00303592359572154,30
7290,-0.00266611079215268,0.00172375262327003,31,-0.00311787306021128,0.00159604322064694,30
7293,-0.0056134299808737,0.00330939153834634,31,-0.00190801929395083,0.00316503340582663,30
7318,-0.0010992697873356,0.00738171335230816,31,0.00553982369204023,0.0100023273891961,30
7319,-0.00158113508474414,0.00738057438010393,31,0.00506874267364274,0.0099414469658278,30
7320,-0.00164364686722395,0.00737300103945966,31,0.00506008368866294,0.0099881057316858,30
7321,-0.000851518209768302,0.0073766111184049,31,0.00581940160706735,0.0099896573512485,30
7326,-0.00452654218396277,0.00685820534941145,31,-0.00179704657577312,0.00616212956969351,30
7361,0.00237188527725243,0.00516407238508849,31,0.00366473057640356,0.00683680747045215,30
7365,-0.00116338512885439,0.00192514444208817,31,-0.000343329743078981,0.0025661949405047,30
7370,0.0015777883307091,0.00465995958528764,31,-0.00197472589905568,0.00353921032613364,30
7494,-0.00192500841612908,0.00260355759435048,31,-0.00330170650056486,0.00338258660330678,30
7495,-0.00272324518506921,0.00260657861622453,31,-0.00415284516267424,0.003360820812479,30
7497,-0.00276743445418041,0.00258676633967324,31,-0.00414541279620015,0.00337247178860052,30
7498,-0.00213287740542805,0.00258323136792302,31,-0.0035723041996535,0.00338881720593237,30
7499,-0.000929343279626116,0.00364533515997953,31,-0.00262589058534808,0.00386579048818046,30
7500,-0.00174691733745803,0.00363467754566733,31,-0.00350856127312073,0.00386600748069073,30
7501,-0.00175129513458302,0.0036417478294355,31,-0.00349791807955146,0.00384101271445366,30
7502,-0.0011313198615005,0.00364536510330516,31,-0.00288729692680892,0.00386019791477078,30
7503,0.000315807512672902,0.00103433512638303,31,-0.0023028420918388,0.00096979181138625,30
7504,-0.000201048810843126,0.000979655348911511,31,-0.00302515111023416,0.000972686444796923,30
7505,-0.000184496607108722,0.000986075124133971,31,-0.00304713528236593,0.000975095754981128,30
7507,0.000273863324169613,0.00101179136714997,31,-0.00235505114807692,0.000973562219501453,30
7511,-0.00194823430192014,0.00151044922271621,31,-0.00089092141957108,0.0012632299143051,30
7526,-0.00175610601765657,0.00121435504552308,31,0.00404466264450404,0.00161261970224509,30
7535,-0.00142929356923067,0.00392660188247367,31,-0.00446006392207394,0.0063652810783115,30
7536,-0.00210184613298585,0.00121319554541627,31,0.00349328983920447,0.0015948465414799,30
7537,-0.00140898405636388,0.00393238552604659,31,-0.00441978820366954,0.00635205217199698,30
7546,-0.00212735600059949,0.00119703589013033,31,0.00343185272635381,0.00160978690714217,30
7548,-0.00349995651692473,0.00290152134706317,31,0.00748344903891243,0.00307848279729262,30
7550,-0.00404328672530155,0.00285610569490377,31,0.00659391844343777,0.0030508397995282,30
7552,-0.00132729624049322,0.00127821350034559,31,0.00356247658917632,0.00182950624768487,30
7553,-0.00194184214796139,0.00121048414561385,31,0.00270282591780095,0.00173711208811565,30
7554,-0.00196468604762806,0.00121464786968264,31,0.00276562134305502,0.00181561570207091,30
7555,-0.00153298693274822,0.00124554763557671,31,0.00340213539925907,0.0017893846569824,30
7556,-0.00163950412910549,0.00124750705899291,31,0.0043297347003003,0.0016420590375438,30
7557,-0.00205137636754185,0.00111475859980867,31,0.00444376675749895,0.00114910964739032,30
7559,-0.00256554521147078,0.00104653852580973,31,0.00361916578155533,0.00114967954881812,30
7561,-0.000873461005784757,0.0013078599634933,31,0.000109360780803867,0.00173956738001988,30
7562,-0.00156829282056566,0.00128227290228048,31,-0.000645233717246337,0.00177059813377095,30
7563,-0.00155968079629172,0.00127252066227985,31,-0.000642555848778838,0.00175724049559146,30
7564,-0.00105884993474134,0.00130712555305155,31,-2.39745450416371e-05,0.00180640293792041,30
7617,-0.00193775754293745,0.0036187724862145,31,-0.00343205725672711,0.00303688286089638,30
7625,0.000306154463536812,0.00151805943098662,31,-0.00253622727597528,0.0023380777482114,30
7626,0.000158433044441733,0.00149641126157047,31,-0.00279368319061238,0.00231658942605635,30
7636,-0.000470272441326184,9.33173869858947e-05,31,-1.8457977818078e-05,4.24725942648869e-05,30
7641,-0.000195876496987555,6.15601812002251e-05,31,-8.81690640782457e-05,1.47246817758055e-05,30
7642,-0.000401415895363788,6.10679005132239e-05,31,-8.82260996881152e-05,1.47511805602952e-05,30
7643,-0.000471144921433682,9.31953845834931e-05,31,-1.8457977818078e-05,4.24725942648869e-05,30
7646,-0.000751450881697903,0.000135515439524048,31,0.000122137836833665,5.99627805281545e-05,30
7653,-0.000958108095506821,0.000135813467021522,31,2.09269053085372e-05,5.04202664439011e-05,30
7654,-0.00116488549737762,0.00013606670261558,31,-1.18153212030771e-05,3.85357318007019e-05,30
7658,-5.61474857624019e-05,9.39468732063508e-05,31,2.29695926525484e-05,6.40255697942853e-05,30
7659,0.000334521998221571,9.58843246418848e-05,31,8.47359683930605e-05,8.08912922837083e-05,30
7667,0.000214616348364626,8.42600447722189e-05,31,9.11463315455053e-06,5.21450998178419e-05,30
7671,-0.000203676941101827,8.36188805826375e-05,31,-3.37908935941976e-05,3.1513206787285e-05,30
7673,0.000154906230529987,9.37103046236051e-05,31,5.7389786073351e-05,7.74919486407748e-05,30
7675,7.93647787616866e-06,8.41491629368508e-05,31,-1.67296787628862e-05,4.21975092234621e-05,30
7676,0.000362628746809155,9.40281486137059e-05,31,0.000115284701706263,8.75620160258562e-05,30
7713,0.0140664505210469,0.0127267501957734,31,0.00802570939696553,0.0108416628620965,30
7714,0.0133550337549407,0.0126494158334413,31,0.00718024937573129,0.0108340936420003,30
7715,0.0133452705355663,0.0126494116318244,31,0.00714769950420331,0.0108256482074768,30
7716,0.013883500743255,0.0127137925356246,31,0.00778479356911648,0.0108310794911087,30
7750,8.70724558452245e-06,6.30179825324894e-05,31,-7.56872972855277e-05,1.18129309370817e-05,30
7792,0.00114093121457779,0.00146425933260467,31,0.00214902926755789,0.00201455995637388,30
7793,0.00132382615821567,0.00147289596656285,31,0.00239319136681437,0.00202225498135692,30
7802,-0.00279358929714253,0.0015354025331893,31,0.00285886031332617,0.00144153876448875,30
7803,-0.00240164049488661,0.00159073174816511,31,0.00356022488748411,0.00145178229198583,30
7846,0.00069406323267511,0.0022572524411272,31,0.00404956198393654,0.00294341752154671,30
7848,0.000818565270143583,0.0022578338261372,31,0.00417286846245648,0.00294369448191264,30
7856,0.00303602504584584,0.00151352219619804,31,-0.000901748083652936,0.00236540994192398,30
7865,0.00245717720976622,0.00149681234749383,31,-0.00157179398664733,0.00235285227996665,30
7903,0.00127480798241383,0.00266867667945135,31,0.00112736105452101,0.00390035711166675,30
7912,-0.000819569681581745,0.00176417848670848,31,-0.00132467405273872,0.00156436542840976,30
7913,-0.000218306502957616,0.00173213000862362,31,-0.000695793690222359,0.00158824256993626,30
7926,0.000177804893822782,0.0018198244528591,31,-0.00462282937847661,0.00215122356590759,30
7927,0.000748047964326701,0.00185048954074777,31,-0.00389663483773229,0.00216488627273661,30
7972,-0.0025866349680589,0.00153659961893112,31,0.002017045194415,0.00216720577400464,30
7983,0.00116403722215048,0.00147597379952619,31,0.00645616097954483,0.00178867735239541,30
8026,-0.00170175814550544,0.00281039717788516,31,0.00799005594004189,0.00484178498299281,30
8058,0.00108822204605742,0.0014553224600047,31,0.00808863279300086,0.00212244685171563,30
8070,0.000815767486688942,0.00125066873410556,31,0.00520072541435056,0.00162695297331497,30
8071,0.00216840216648977,0.00157929646414442,31,0.000241086167116707,0.00206932217429708,30
8103,-0.00273584683324112,0.00278020844971366,31,0.00573184249846363,0.00484636065477912,30
8104,-0.00206272185809445,0.00280108226349846,31,0.00652186449314293,0.00486820067150915,30
8123,-0.0023622845866081,0.00226235102517823,31,-0.00598014155700213,0.00329248252903303,30
8158,0.000168855248562761,0.00778524296766163,31,0.00188816774095995,0.00534960181324091,30
2704,-0.000682391314638983,0.000883268769235396,31,0.0023002481504413,0.00156233661690793,30
2706,-0.00116193016347295,0.00128296668589841,31,0.00410657622045177,0.00205702157195536,30
2708,-0.00184390922663564,0.00106132996996447,31,0.00143791765366534,0.00180110395323881,30
2724,-0.00264645432116185,0.00106969163650612,31,-0.0011215259696242,0.00175112322632804,30
2725,-0.00294781030720746,0.00384863967166818,31,-0.00132952363543588,0.00580747235571935,30
2727,-0.00255274228738425,0.00143233754396343,31,-0.00010590911327634,0.00212198597553739,30
2729,-0.00211389651755828,0.00165235060145572,31,-0.00246848028353672,0.00294231784113288,30
2731,-0.00226708624331906,0.00104231334923033,31,0.000302815304558038,0.00147883231359217,30
2733,-0.000688579287108847,0.000443598200905732,31,-0.000411000713545762,0.000375200995722105,30
2736,0.000229916106436742,0.00407020786847227,31,0.0190769951612256,0.00705762882292113,30
2738,0.000506860838235824,0.00205578715041003,31,0.00938239097271853,0.00293350920238347,30
2741,-8.77087364204103e-05,0.00110551050600106,31,0.00337095642154275,0.00181715093994299,30
2743,0.000261909547220368,0.00011158584849134,31,0.000107912525922349,9.41043571564621e-05,30
2747,0.00243975887437042,0.00341238042728897,31,-0.000483623558376971,0.00288973845578884,30
2754,0.00227958038588156,0.00342840252042022,31,-0.000695863111663332,0.00288135067517437,30
2757,-0.00421427522118583,0.00444301640428529,31,-0.00241600818671803,0.00565770897678911,30
2765,0.000525318050000728,0.00189095756103796,31,0.0105430016332661,0.00261016162611313,30
2777,-0.00159643026898613,0.00279874435716622,31,-0.00314547282315881,0.00434753223597187,30
2838,0.000247737622981476,0.00192688431947572,31,0.00799350664543587,0.00246162903181277,30
2841,0.00154054982682572,0.00190218017390201,31,0.00348655945715948,0.00201169214044719,30
2922,-0.00166145928628464,0.00291644434094906,31,-0.00148607195329172,0.00310351678104996,30
2926,0.00143206775155231,0.00119441410811957,31,0.00157559895965716,0.00216512320285665,30
2927,0.00142948635343991,0.00122231639380443,31,0.00163616532870229,0.00221342282988051,30
2928,0.00201406798663202,0.00121125198712073,31,0.00220392681442695,0.00216524643683341,30
3003,-0.00434856649109546,0.0032707235557721,31,0.00326259824990956,0.00607501631362828,30
3019,-0.00521007478302659,0.00280008621731467,31,-0.00297962844609247,0.00379091845854236,30
3020,-0.00575529633980744,0.0027882991264082,31,-0.00360642260284933,0.0038394092032298,30
3021,-0.00576636464771546,0.00279535551958232,31,-0.00359063876783801,0.00382225588117585,30
3023,0.00138810999558423,0.00213078384417087,31,-0.00196373745371908,0.00261476946382985,30
3079,0.00318130255917949,0.00215131025690803,31,0.00155993244292775,0.00290585374154138,30
3080,0.00270654476349884,0.00251884172476075,31,-0.000233240086196791,0.0018741560779861,30
3081,-0.00384411502826062,0.00269238937736532,31,-0.00254349205694937,0.00367514567096676,30
3190,-0.000398225535080725,9.49509057773921e-05,31,2.90859936768907e-05,5.20453813858144e-05,30
3193,-0.000954238727724655,0.00223699920797664,31,0.00712674313058806,0.00223056422069637,30
3194,-0.000941784027721753,0.00219257546450036,31,0.00719747762088603,0.00221679755191724,30
3195,-0.000292443945748671,0.00220494704484576,31,0.00779749796473253,0.00225686654060765,30
3212,0.00431012396838388,0.00956517658681543,31,-0.0027967190731569,0.00938570015727967,30
3213,0.00366100801067496,0.00956061080307422,31,-0.00340227012445884,0.00937827084499865,30
3214,0.00366664055373119,0.00955652630990983,31,-0.00343633958409707,0.00937227123692717,30
3219,0.00368731201077368,0.00475778537414743,31,5.34735706024273e-05,0.00533829247017484,30
3220,0.0036487530359562,0.00474615975276277,31,3.92997959176346e-05,0.0053316326845019,30
3221,0.00431241703491093,0.00473187917840841,31,0.00066269247970453,0.00534191827118305,30
3230,-0.000234632895144852,0.00371560284464284,31,-5.20010130446952e-05,0.00470333596610805,30
3231,-0.000216436481076586,0.00371621548582509,31,-0.000100535773549998,0.0047076662559638,30
3232,0.000413438566465131,0.00372304234027852,31,0.000504305596162719,0.00470877094966727,30
3238,-0.0116564507882155,0.00406062317881355,31,-0.00465843179742027,0.00554083441537192,30
3241,0.000364903229733603,0.0034813059841744,31,-0.00174492385183535,0.0041806571476328,30
3242,0.000359806036884997,0.00347816908309788,31,-0.00169217473638093,0.0041858589330855,30
3243,0.000999412486723565,0.00348713976920998,31,-0.00110065036925126,0.00417671530377554,30
3248,-0.012294198997386,0.00403625385940015,31,-0.00518852233349471,0.00553483177709516,30
3251,-0.00225252016491798,0.0164844841772726,31,0.038592590099502,0.0214010355368266,30
3252,-0.00214503247211967,0.0164969391976593,31,0.0385692858641094,0.0214250487868326,30
3253,-0.00162910834687513,0.0164344609304135,31,0.0394293613587245,0.0214113585986542,30
3256,-0.0122465019051774,0.00405188035992641,31,-0.00521456965943789,0.00552719626394399,30
3257,-0.000688138435518072,0.00325442311768811,31,-0.000582417701178224,0.00352768979714415,30
3259,-0.00106839640299758,0.00326981898549744,31,-0.00090912917132657,0.00349655762907816,30
3260,-0.0016857271344896,0.00326283836158141,31,-0.0015338534060501,0.0035230341527552,30
3261,-0.00163614228280471,0.00326254194341441,31,-0.0015201359473703,0.00350400508687296,30
3478,-0.00364522702783396,0.0014711881971398,31,-0.00259363433238176,0.00240370225722839,30
3479,-0.00404819185760232,0.00147028242600281,31,-0.00296335418758807,0.00239767896795676,30
3480,-0.00329072177726852,0.00138643327432288,31,-0.000247854983279879,0.00221019346376933,30
3481,-0.00369109629107382,0.00137490010638305,31,-0.000655914301798585,0.00222760473750948,30
3482,-0.00313133845371594,0.00120821091803898,31,0.00201044686015672,0.00207663627320809,30
3483,-0.00358876579864174,0.00119664739982791,31,0.00161047763453769,0.002061905624568,30
3484,-0.00270214135489732,0.0010694760115378,31,0.00299416684051033,0.00204331984877228,30
3485,-0.00312194969922192,0.00108865430571799,31,0.00251564669531459,0.00203173547857917,30
3486,-0.00261868075881065,0.00099481416559826,31,0.00438180791951894,0.00197825006811968,30
3487,-0.00307219667828287,0.000983922362171191,31,0.00400671423039267,0.00199795353287642,30
3488,-0.00226877356762604,0.00111690020815071,31,0.00773492674342834,0.00229826839790489,30
3489,-0.00264729586769275,0.00110100542639149,31,0.00736580346291965,0.00225084199570658,30
3491,-0.00164358001879638,0.00289145518072819,31,0.00701326877785396,0.00429530243421941,30
3492,-0.00140521085897917,0.00291057583807298,31,0.00734597517454514,0.00436041945427981,30
3534,0.000489201359848775,0.000102726108677928,31,0.00010091961179813,4.91723134027515e-05,30
3575,0.00113372215056177,0.00202774277359596,31,0.00431189080725461,0.0030281067939683,30
3580,0.000262773708275146,0.00458954989825928,31,0.0031151547616652,0.00412712643615736,30
3581,-0.000698913283462199,0.00456339326061972,31,0.00210532497780918,0.00410044299916642,30
3583,-8.11837986307709e-05,0.0045828482063502,31,0.00258567392293829,0.0040874346079809,30
3605,-0.000221715497040034,0.000387243531382166,31,-0.000155147890262983,0.000353752496094355,30
3611,-0.00027106373265965,0.000397582456229649,31,-0.000162623161264552,0.000356709830982099,30
3619,-0.00144690562493199,0.00222701840178018,31,-0.00214946100620895,0.00251158772607569,30
3713,-0.00165263497470543,0.00170683852055272,31,0.00185574465660589,0.00307553302704414,30
3714,0.00314862770668752,0.00364006541994715,31,-0.000496215952061196,0.00281529509583947,30
3725,-0.000540701733616764,0.00415094503716343,31,0.00435283096745615,0.00462485199675516,30
3726,-0.000474297877576623,0.00416397687154068,31,0.00430789404391047,0.00465551998199245,30
3727,0.000131920097968514,0.0041712668612236,31,0.00498494315906113,0.00463448598224611,30
3728,-0.00344246351744796,0.00234636404827752,31,-0.000270318822898989,0.00220735311751496,30
3729,-0.0034831301648221,0.00234223694606138,31,-0.00024346061251218,0.00222050106708045,30
3730,-0.00288212681603542,0.002342129020298,31,0.000283781199025533,0.0022575919905711,30
3734,0.000959406413298352,0.0021378205015947,31,-0.00234821152203396,0.00257264821906096,30
3735,0.000926439729891425,0.00212423587174057,31,-0.00250791679901845,0.00258277117425885,30
3736,0.00155858688400699,0.0021331702491009,31,-0.00185775951414279,0.0025893104650387,30
3740,-0.00411471647116972,0.00713524843255768,31,0.00557914667565079,0.00577705961184128,30
3741,-0.0041614646307844,0.00714560930500794,31,0.00554619870973687,0.0057820988054477,30
3742,-0.00352776013898514,0.00714415566797202,31,0.00624872045095426,0.00583319435808396,30
3743,-0.00467642252171128,0.00842931185510779,31,0.00516130764088663,0.00663196161752827,30
3764,-0.00229127939834501,0.00278173984082446,31,-0.00447690564449704,0.00576758674011688,30
3765,-0.00228025336119287,0.00276219022944938,31,-0.00450188820308732,0.00582755460621038,30
3766,-0.00165991618217735,0.0027761926999076,31,-0.00385578422834499,0.00581564272082437,30
3772,-0.000393587857870949,0.00356708424389439,31,0.00103720422883201,0.00461574299186899,30
3924,0.0019143076167877,0.00306165717941551,31,0.00131427959849683,0.00364489155844713,30
3925,0.00188440241626,0.00307672804863946,31,0.00123006116328394,0.00368163002286901,30
3926,0.00248520090368559,0.00306979078765094,31,0.00193361524948533,0.00362347042597297,30
3927,0.00302631023874166,0.00479729812728378,31,-0.000308303615594323,0.00656240128811799,30
3928,0.00305267618015765,0.00478503185912636,31,-0.000245348017391786,0.00655618912964321,30
3929,0.00369013816248795,0.00480390014152665,31,0.000435965628280345,0.00655485432865673,30
3946,0.00312190228103434,0.00289989807326273,31,-0.00432150675676814,0.00322323063857518,30
3967,-0.0028509462581545,0.00519955842528447,31,0.000832868869103208,0.00619091088213652,30
3972,-0.00294733085429659,0.0014528399333295,31,-0.00327856601509402,0.00240639412097651,30
3988,0.00110564129070935,0.00147416015544902,31,0.00644613165064345,0.00181357914747508,30
3999,0.000100472094909161,0.000756624634784845,31,0.0020746939343815,0.000717827092992054,30
4014,-0.000931698131230492,0.00092371631784101,31,0.000148583444069326,0.00176615630836713,30
4023,0.000519242824789569,0.00200697749233178,31,0.00339333812408246,0.00293011749849238,30
4027,0.000667851785975286,0.00206072766532415,31,0.00363193836984007,0.0028006566242483,30
4030,0.000671644411011578,0.00207262260667146,31,0.00333259880282217,0.00276362125878646,30
4035,0.000135533540711562,0.00290268988030127,31,0.00298945076343439,0.00259977179714526,30
4038,-9.21717943029069e-05,0.00287842560079004,31,0.00269910469062343,0.00266194876992642,30
4043,0.0002567327062444,0.00153693238732603,31,0.00633755119984297,0.00201044460700949,30
4069,-0.00124611670047725,0.00171061530331097,31,-0.00530443486367978,0.00215319888604865,30
4070,-2.0533815501225e-05,0.00174059533903384,31,0.00748592134239213,0.00246019986219203,30
4082,-0.00053263648394175,9.32109486935373e-05,31,8.93300225329099e-06,2.64118361733786e-05,30
4110,-0.000402985731970957,0.00216866831562788,31,0.00904543977522582,0.00225147321256416,30
4163,-0.00605578300149919,0.00319553014909707,31,-0.00563046799608172,0.00322444342018636,30
4164,-0.0066680148086366,0.00318064924151332,31,-0.00626907881323157,0.00317137285342398,30
